MARKET,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,CORP_IND,HI_52_WK,LO_52_WK,Date
N,ST,AGARWALTUF,AGARWAL TOUGH GLASS IND L,138.7,140.5,142.5,133.55,139.55,36755340.0,266400, ,147.7,120.5,2024-12-17
G,ST,AILIMITED,ABHISHEK INTEGRATIONS LTD,84.0,82.35,82.35,82.35,82.35,247050.0,3000, ,115.2,26.05,2024-12-17
G,ST,AIMTRON,AIMTRON ELECTRONICS LTD,637.95,625.2,625.2,625.2,625.2,6001920.0,9600, ,729.95,240.1,2024-12-17
N,ST,AISL,ANI INTEGRATED SERV LTD.,174.0,166.1,182.4,165.5,182.4,824790.0,4800, ,218.45,59.65,2024-12-17
N,ST,AKANKSHA,AKANKSHA POWER N INFRA L,142.2,143.0,148.0,142.25,146.35,4214600.0,29000, ,191.9,62.0,2024-12-17
N,ST,ALLETEC,ALL E TECHNOLOGIES LTD,572.65,570.0,578.0,560.0,566.0,5944380.0,10400, ,633.0,215.1,2024-12-17
N,ST,ALUWIND,ALUWIND ARCHITECTURAL LTD,59.25,60.5,62.2,60.0,61.05,1559325.0,25500, ,82.4,39.5,2024-12-17
G,ST,AMEYA,AMEYA PRECISION ENG LTD,103.65,101.65,104.95,101.65,104.95,511950.0,5000, ,143.85,43.55,2024-12-17
N,ST,AMJUMBO,A AND M JUMBO BAGS LTD,13.65,13.0,13.8,13.0,13.8,545600.0,40000, ,14.5,11.25,2024-12-17
N,ST,APEXECO,APEX ECOTECH LIMITED,133.55,133.55,137.0,131.0,133.85,18410080.0,137600, ,145.6,118.15,2024-12-17
N,ST,APRAMEYA,APRAMEYA ENGINEERING LTD,111.6,112.0,116.65,112.0,114.9,6382200.0,56000, ,122.95,55.0,2024-12-17
N,ST,APS,AUSTRALIAN PREM SOLAR I L,540.55,552.0,557.5,521.0,530.3,27781400.0,51500, ,669.9,140.0,2024-12-17
N,ST,ARIHANTACA,ARIHANT ACADEMY LIMITED,213.0,209.0,209.0,209.0,209.0,167200.0,800, ,235.0,117.0,2024-12-17
N,ST,ARVINDPORT,ARVIND PORT AND INFRA LTD,95.0,99.7,99.7,96.0,99.65,740925.0,7500, ,152.8,38.05,2024-12-17
N,ST,ASHALOG,ASHAPURA LOGISTICS LTD,97.0,95.25,96.0,95.0,95.0,952800.0,10000, ,194.25,84.4,2024-12-17
N,ST,ASPIRE,ASPIRE & INNOVATIVE ADV L,43.6,43.35,44.0,43.0,43.95,782300.0,18000, ,132.0,43.0,2024-12-17
N,ST,ATMASTCO,ATMASTCO LIMITED,261.45,264.0,264.0,248.4,249.8,21697500.0,86000, ,393.9,90.05,2024-12-17
N,ST,AVPINFRA,AVP INFRACON LIMITED,202.65,212.75,212.75,212.75,212.75,2893400.0,13600, ,212.75,63.0,2024-12-17
N,ST,AVSL,AVSL INDUSTRIES LIMITED,150.75,151.0,151.0,151.0,151.0,151000.0,1000, ,202.85,138.5,2024-12-17
N,ST,BAHETI,BAHETI RECYCLING IND LTD,417.0,410.0,412.0,402.25,402.25,1069031.25,2625, ,480.8,156.0,2024-12-17
N,ST,BALCO,SOLVE PLASTIC PRODUCTS L,46.15,46.0,46.1,46.0,46.1,110520.0,2400, ,112.45,44.5,2024-12-17
G,ST,BASILIC,BASILIC FLY STUDIO LTD,363.6,370.85,370.85,370.85,370.85,4561455.0,12300, ,657.6,280.0,2024-12-17
N,ST,BEWLTD,BEW ENGINEERING LIMITED,277.55,280.0,286.85,276.0,276.65,8076200.0,29000, ,1935.0,204.95,2024-12-17
N,ST,BOSS,BOSS PACKAGING SOLU LTD,53.0,52.9,52.9,50.5,51.7,514900.0,10000, ,86.6,45.25,2024-12-17
N,ST,BRACEPORT,BRACE PORT LOGISTICS LTD,105.1,105.2,106.0,99.85,100.6,4071440.0,40000, ,184.65,95.5,2024-12-17
N,ST,CADSYS,CADSYS (INDIA) LIMITED,127.9,127.9,127.9,121.6,124.9,496300.0,4000, ,511.0,102.8,2024-12-17
N,ST,CELLECOR,CELLECOR GADGETS LIMITED,62.3,61.0,63.9,59.9,62.4,45397950.0,729000, ,355.0,30.0,2024-12-17
N,ST,CLOUD,VARANIUM CLOUD LIMITED,18.95,19.85,19.85,19.35,19.85,2577300.0,130000, ,147.0,13.8,2024-12-17
G,ST,CMNL,CHAMAN METALLICS LIMITED,136.55,136.55,136.55,136.55,136.55,1638600.0,12000, ,142.5,60.1,2024-12-17
N,ST,COOLCAPS,COOL CAPS INDUSTRIES LTD,793.2,795.0,800.0,791.0,793.55,9928450.0,12500, ,880.55,310.0,2024-12-17
G,ST,CPS,C P S SHAPERS LIMITED,582.15,590.0,593.75,590.0,593.75,3192750.0,5400, ,605.85,246.05,2024-12-17
N,ST,DECCANTRAN,DECCAN TRANSCON LEASING L,59.85,59.6,60.35,59.6,59.85,862560.0,14400, ,117.9,57.3,2024-12-17
N,ST,DENEERS,DE NEERS TOOLS LIMITED,327.0,321.3,324.55,321.3,323.8,1746300.0,5400, ,349.95,175.0,2024-12-17
G,ST,DESTINY,DESTINY LOGISTICS & I LTD,160.05,160.05,160.05,160.05,160.05,240075.0,1500, ,181.0,26.2,2024-12-17
N,ST,DHANLAXMI,DHANLAXMI CROP SCIENCE L,109.7,110.0,110.0,104.25,104.25,116064300.0,1076000, ,110.0,104.25,2024-12-17
G,ST,DHTL,DOCMODE HEALTH TECH LTD,94.0,95.85,95.85,92.25,93.05,1420760.0,15200, ,288.2,80.5,2024-12-17
N,ST,DIGIKORE,DIGIKORE STUDIOS LIMITED,293.75,298.0,298.0,282.0,288.3,2241920.0,7800, ,666.0,265.65,2024-12-17
G,ST,DPEL,DIVINE POWER ENERGY LTD,148.05,150.95,151.0,150.9,151.0,14494650.0,96000, ,162.75,66.25,2024-12-17
N,ST,DRONE,DRONE DESTINATION LIMITED,191.5,190.0,195.0,184.0,192.25,11148300.0,59000, ,462.0,117.0,2024-12-17
G,ST,DYNAMIC,DYNAMIC SRVCS & SEC LTD,373.05,380.5,380.5,380.5,380.5,16551750.0,43500, ,404.35,93.05,2024-12-17
N,ST,EFACTOR,E FACTOR EXPERIENCES LTD,305.0,292.35,305.0,292.3,295.15,3543880.0,12000, ,328.8,112.0,2024-12-17
N,ST,EFFWA,EFFWA INFRA & RESEARCH L,250.7,263.2,263.2,255.25,263.2,18708960.0,71200, ,389.15,155.8,2024-12-17
N,ST,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,479.85,489.55,489.55,477.0,479.2,5704725.0,11850, ,521.85,452.4,2024-12-17
N,ST,EMMIL,ENERGY MISSION MACH IND L,322.5,320.0,328.0,306.4,323.5,8842137.5,28250, ,581.5,290.0,2024-12-17
N,ST,ENFUSE,ENFUSE SOLUTIONS LIMITED,220.65,219.35,225.0,219.35,225.0,530220.0,2400, ,256.75,97.5,2024-12-17
N,ST,ENSER,ENSER COMMUNICATIONS LTD,300.55,301.95,313.9,301.0,306.95,5341050.0,17500, ,327.2,62.0,2024-12-17
N,ST,ESCONET,ESCONET TECHNOLOGIES LTD,390.45,372.05,395.0,370.95,390.0,19374580.0,51600, ,539.95,142.0,2024-12-17
N,ST,ESFL,ESSEN SPECIALITY FILMS L,611.1,605.0,610.0,585.0,601.35,48696912.0,81720, ,757.25,135.0,2024-12-17
N,ST,ETML,EMERALD TYRE MANUF LTD,193.35,183.8,190.0,183.7,186.9,95843700.0,514800, ,198.95,180.05,2024-12-17
N,ST,FELIX,FELIX INDUSTRIES LTD.,158.5,152.0,165.7,152.0,154.9,13707175.0,87500, ,454.9,147.0,2024-12-17
N,ST,FOCE,FOCE INDIA LIMITED,1430.0,1430.0,1430.0,1430.0,1430.0,572000.0,400, ,1800.0,700.0,2024-12-17
N,ST,FORCAS,FORCAS STUDIO LIMITED,90.0,86.15,92.0,85.5,89.6,12504880.0,142400, ,159.6,80.0,2024-12-17
N,ST,GAJANAND,GAJANAND INTERNATIONAL L,19.8,19.8,19.85,18.85,19.05,1145550.0,60000, ,43.0,18.2,2024-12-17
N,ST,GANESHIN,GANESH INFRAWORLD LIMITED,154.5,156.2,156.4,149.1,152.2,95131680.0,619200, ,165.55,134.9,2024-12-17
N,ST,GPECO,GP ECO SOLUTIONS INDIA L,258.65,254.0,269.6,254.0,262.05,7136700.0,27000, ,470.0,212.2,2024-12-17
N,ST,GRAPHISAD,GRAPHISADS LIMITED,66.5,64.0,64.1,63.25,64.1,305580.0,4800, ,90.9,37.6,2024-12-17
N,ST,GRCL,GAYATRI RUBB AND CHEM LTD,455.0,465.0,465.0,465.0,465.0,116250.0,250, ,524.75,187.1,2024-12-17
G,ST,GSMFOILS,GSM FOILS LIMITED,113.7,111.45,115.95,111.45,115.95,4539300.0,40000, ,116.0,30.5,2024-12-17
N,ST,HIGREEN,HI GREEN CARBON LIMITED,248.0,240.05,254.0,240.05,249.45,4148040.0,16800, ,325.7,141.0,2024-12-17
N,ST,HOLMARC,HOLMARC OPTO MECHATRO L,168.5,174.85,176.9,170.0,170.0,2085000.0,12000, ,214.0,76.0,2024-12-17
G,ST,HRHNEXT,HRH NEXT SERVICES LIMITED,117.0,114.7,114.7,114.7,114.7,516150.0,4500, ,125.6,26.8,2024-12-17
N,ST,IBLFL,IBL FINANCE LIMITED,55.75,55.5,55.5,53.1,54.5,759100.0,14000, ,91.7,45.25,2024-12-17
N,ST,INFINIUM,INFINIUM PHARMACHEM LTD,309.75,317.0,317.0,317.0,317.0,317000.0,1000, ,392.5,178.05,2024-12-17
G,ST,INFOLLION,INFOLLION RESEARCH SER L,486.05,495.75,495.75,490.0,494.9,7527960.0,15200, ,529.95,153.0,2024-12-17
N,ST,IPHL,INDIAN PHOSPHATE LIMITED,82.8,82.8,83.95,82.0,82.95,2193720.0,26400, ,197.5,78.0,2024-12-17
N,ST,IPSL,INTEGRATED PERSO SER LTD,284.1,270.0,296.65,270.0,270.05,560825.0,2000, ,316.4,131.0,2024-12-17
N,ST,ISHAN,ISHAN INTERNATIONAL LTD,2.1,2.15,2.15,2.15,2.15,516000.0,240000, ,164.85,1.7,2024-12-17
N,ST,ITALIANE,ITALIAN EDIBLES LIMITED,47.0,48.05,48.05,48.05,48.05,96100.0,2000, ,67.6,30.1,2024-12-17
N,ST,JAINAM,JAINAM FER ALLOYS (I) LTD,215.45,208.05,209.05,206.05,209.0,1041150.0,5000, ,242.0,117.9,2024-12-17
N,ST,JALAN,JALAN TRANSOLU. INDIA LTD,7.35,7.5,7.7,7.25,7.7,2287950.0,300000, ,7.7,2.9,2024-12-17
N,ST,JAYBEE,JAY BEE LAMINATIONS LTD,406.6,407.0,409.0,388.05,388.85,27240350.0,69000, ,456.0,225.0,2024-12-17
N,ST,KANDARP,KANDARP DG SMART BPO LTD,44.1,46.0,46.3,46.0,46.0,922000.0,20000, ,58.95,15.25,2024-12-17
G,ST,KARNIKA,KARNIKA INDUSTRIES LTD,380.0,380.0,380.5,379.0,379.0,4708640.0,12400, ,387.25,117.3,2024-12-17
N,ST,KDL,KORE DIGITAL LIMITED,1776.2,1849.0,1865.0,1800.0,1865.0,25993682.5,14050, ,2856.15,428.3,2024-12-17
N,ST,KEL,KUNDAN EDIFICE LIMITED,149.0,146.0,156.45,146.0,155.85,4042860.0,26400, ,278.35,131.05,2024-12-17
N,ST,KNAGRI,KN AGRI RESOURCES LIMITED,294.45,297.0,298.0,285.0,291.95,9488040.0,32400, ,310.0,112.0,2024-12-17
N,ST,KONSTELEC,KONSTELEC ENGINEERS LTD,116.0,117.0,118.9,114.9,115.5,3022850.0,26000, ,322.8,111.0,2024-12-17
N,ST,KONTOR,KONTOR SPACE LIMITED,131.95,136.0,138.1,128.0,128.1,2569860.0,19200, ,200.05,59.65,2024-12-17
N,ST,KORE,JAY JALARAM TECHNO LTD,396.15,387.0,387.0,376.35,376.35,1795712.5,4750, ,873.0,280.0,2024-12-17
N,ST,KRISHNADEF,KRISHNA DEF AND ALD IND L,770.05,790.0,790.0,752.6,784.15,35209300.0,45250, ,1130.0,302.0,2024-12-17
N,ST,KTL,KALAHRIDHAAN TRENDZ LTD,27.0,25.7,25.75,25.7,25.7,231450.0,9000, ,71.95,25.7,2024-12-17
N,ST,LEMERITE,LE MERITE EXPORTS LIMITED,269.75,268.0,274.5,268.0,274.45,10224880.0,37600, ,274.5,41.0,2024-12-17
N,ST,LRRPL,LEAD REC AND RUB PROD LTD,96.85,96.15,101.65,96.15,101.15,2866125.0,28500, ,121.65,28.65,2024-12-17
N,ST,MAITREYA,MAITREYA MEDICARE LIMITED,339.5,329.05,347.9,329.05,347.9,270780.0,800, ,400.0,111.0,2024-12-17
G,ST,MASON,MASON INFRATECH LIMITED,133.95,131.3,132.3,131.3,131.35,1314150.0,10000, ,218.75,83.6,2024-12-17
N,ST,MASTER,MASTER COMPONENTS LIMITED,316.3,325.0,325.05,320.05,320.05,647550.0,2000, ,380.0,130.0,2024-12-17
N,ST,MEGAFLEX,MEGA FLEX PLASTICS LTD,55.6,58.25,58.25,58.25,58.25,1048500.0,18000, ,75.0,28.95,2024-12-17
G,ST,MIEL,MANGLAM INFRA & ENG LTD,47.05,47.05,47.05,46.1,46.2,371400.0,8000, ,123.1,41.0,2024-12-17
N,ST,MOS,MOS UTILITY LIMITED,287.15,294.9,294.9,282.1,288.0,48127320.0,164800, ,374.95,84.0,2024-12-17
G,ST,NAMAN,NAMAN IN-STORE (INDIA) L,168.7,165.35,165.35,165.35,165.35,264560.0,1600, ,257.0,80.0,2024-12-17
N,ST,NAMOEWASTE,NAMO EWASTE MANAGEMENT L,218.35,219.0,229.25,219.0,229.25,37098640.0,163200, ,284.0,135.2,2024-12-17
N,ST,NEELAM,NEELAM LINENS & GAR (I) L,58.2,56.1,56.1,55.3,55.3,3001500.0,54000, ,74.4,36.15,2024-12-17
N,ST,NEPHROCARE,NEPHRO CARE INDIA LIMITED,205.05,202.0,205.05,195.1,200.15,3218380.0,16000, ,378.8,171.0,2024-12-17
G,ST,NIRMAN,NIRMAN AGRI GENTICS LTD,401.7,401.7,403.9,393.7,403.9,40442880.0,102000, ,484.4,175.7,2024-12-17
N,ST,OBSCP,OBSC PERFECTION LIMITED,200.2,210.2,210.2,207.0,210.2,10841640.0,51600, ,210.2,110.0,2024-12-17
N,ST,OMFURN,OMFURN INDIA LIMITED,97.5,94.1,94.1,94.0,94.1,677280.0,7200, ,102.0,52.5,2024-12-17
N,ST,PARAGON,PARAGON FINE S.C. LTD.,105.6,106.9,106.9,104.0,105.85,3036480.0,28800, ,183.0,100.0,2024-12-17
N,ST,PASHUPATI,PASHUPATI COTSPIN LIMITED,510.0,501.0,525.0,501.0,508.0,5026000.0,10000, ,613.2,85.0,2024-12-17
N,ST,PERFECT,PERFECT INFRAENGINEER LTD,22.9,22.1,22.1,21.75,21.75,1110900.0,51000, ,61.35,15.05,2024-12-17
N,ST,PHANTOMFX,PHANTOM DIGITAL EFF LTD,257.3,252.65,260.0,250.25,257.6,4282785.0,16800, ,578.0,212.9,2024-12-17
N,ST,PHOGLOBAL,PHOENIX OVERSEAS LIMITED,28.55,28.6,28.65,28.2,28.55,737800.0,26000, ,64.0,27.5,2024-12-17
N,ST,POSITRON,POSITRON ENERGY LIMITED,336.1,352.9,352.9,350.0,352.9,15136095.0,42900, ,668.2,300.0,2024-12-17
N,ST,PRATHAM,PRATHAM EPC PROJECTS LTD,220.0,220.5,223.0,217.55,219.7,3245700.0,14800, ,496.8,96.0,2024-12-17
N,ST,PRECISION,PRECISION METALIKS LTD,45.05,45.05,45.05,44.0,44.0,534800.0,12000, ,70.9,35.15,2024-12-17
N,ST,PRESSTONIC,PRESSTONIC ENGINEERING L,97.0,97.0,99.8,96.0,99.65,1966160.0,20000, ,210.0,80.35,2024-12-17
G,ST,PRITIKA,PRITIKA ENG COMPO LTD,181.5,185.1,185.1,185.1,185.1,1110600.0,6000, ,210.0,46.5,2024-12-17
N,ST,PRIZOR,PRIZOR VIZTECH LIMITED,174.4,174.4,174.4,166.5,167.95,4060720.0,24000, ,229.45,115.0,2024-12-17
N,ST,PULZ,PULZ ELECTRONICS LIMITED,82.4,86.5,86.5,79.0,82.2,7808700.0,94000, ,210.15,64.75,2024-12-17
N,ST,QVCEL,QVC EXPORTS LIMITED,46.95,47.05,47.75,46.7,47.75,606240.0,12800, ,162.0,43.45,2024-12-17
N,ST,RBMINFRA,RBM INFRACON LIMITED,796.55,810.0,814.55,778.05,795.4,11547870.0,14400, ,1049.0,314.3,2024-12-17
N,ST,RBS,RAMDEVBABA SOLVENT LTD,137.0,138.0,142.0,138.0,140.8,6072240.0,43200, ,144.5,80.1,2024-12-17
N,ST,REFRACTORY,REFRACTORY SHAPES LIMITED,110.0,110.0,110.5,104.5,110.35,3482000.0,32000, ,283.0,75.0,2024-12-17
N,ST,RILINFRA,RACHANA INFRA LTD,50.35,50.0,50.0,47.85,48.6,1219590.0,25100, ,97.2,27.0,2024-12-17
N,ST,RMDRIP,R M DRIP & SPRINK SYS LTD,375.55,394.25,394.3,375.0,376.25,70540575.0,187000, ,394.3,95.0,2024-12-17
G,ST,SABAR,SABAR FLEX INDIA LIMITED,15.9,15.6,15.6,15.6,15.6,234000.0,15000, ,30.3,10.9,2024-12-17
N,ST,SAHAJSOLAR,SAHAJ SOLAR LIMITED,513.9,514.0,539.55,508.0,539.3,30810580.0,58000, ,790.0,342.0,2024-12-17
N,ST,SANGANI,SANGANI HOSPITALS LIMITED,74.95,77.95,77.95,74.0,76.5,1829100.0,24000, ,81.0,35.2,2024-12-17
N,ST,SATECH,S A TECH SOFTWARE INDIA L,147.75,154.85,154.85,142.5,143.2,5698900.0,39000, ,250.0,102.05,2024-12-17
N,ST,SECL,SALASAR EXTERIOR CONT LTD,23.3,23.4,23.4,23.4,23.4,146250.0,6250, ,36.75,15.25,2024-12-17
N,ST,SEL,SUNGARNER ENERGIES LTD,605.1,590.5,605.0,574.85,603.3,1547820.0,2600, ,909.2,195.0,2024-12-17
N,ST,SHUBHLAXMI,SHUBHLAXMI JEWEL ART LTD,25.2,25.9,26.45,25.1,26.45,888750.0,34000, ,92.8,24.05,2024-12-17
N,ST,SHUBHSHREE,SHUBHSHREE BIOFUELS ENE L,343.85,361.0,361.0,361.0,361.0,19494000.0,54000, ,361.0,179.55,2024-12-17
N,ST,SIGNORIA,SIGNORIA CREATION LIMITED,133.0,127.35,127.35,126.35,126.35,1140200.0,9000, ,198.0,113.95,2024-12-17
N,ST,SILKFLEX,SILKFLEX POLYMERS INDIA L,94.0,94.0,94.0,91.15,91.15,552700.0,6000, ,114.5,46.1,2024-12-17
G,ST,SJLOGISTIC,S J LOGISTICS (INDIA) LTD,710.0,724.0,724.0,695.8,695.8,12178612.5,17000, ,725.0,157.6,2024-12-17
G,ST,SLONE,SLONE INFOSYSTEMS LIMITED,319.25,325.6,325.6,325.6,325.6,8074880.0,24800, ,329.0,80.25,2024-12-17
N,ST,SONAMAC,SONA MACHINERY LIMITED,133.05,131.0,134.45,131.0,131.2,1191200.0,9000, ,249.9,113.65,2024-12-17
G,ST,SPECTSTM,SPECTRUM TALENT MGMT LTD,211.7,207.5,207.6,207.5,207.5,2158240.0,10400, ,216.0,73.55,2024-12-17
N,ST,SPPPOLY,SPP POLYMER LIMITED,37.25,38.25,38.25,36.15,36.65,807400.0,22000, ,63.0,34.65,2024-12-17
N,ST,SSEGL,SATHLOKHAR SYN E&C GLOB L,506.45,518.4,531.0,495.2,507.2,28370700.0,55000, ,695.45,222.95,2024-12-17
G,ST,SSFL,SRIVARI SPICES N FOODS L,229.65,234.0,234.2,234.0,234.2,1287700.0,5500, ,417.95,172.0,2024-12-17
N,ST,SUPREMEPWR,SUPREME POWER EQUIPMENT L,236.25,239.4,240.0,230.0,233.3,9971925.0,42500, ,420.0,95.0,2024-12-17
G,ST,SURANI,SURANI STEEL TUBES LTD.,202.9,199.0,199.0,198.85,198.85,278450.0,1400, ,734.6,140.0,2024-12-17
N,ST,SWARAJ,SWARAJ SUITING LIMITED,247.5,247.5,247.5,238.0,246.0,3786075.0,15500, ,364.7,97.0,2024-12-17
N,ST,TAC,TAC INFOSEC LIMITED,1059.5,1112.45,1112.45,1112.45,1112.45,3114860.0,2800, ,1112.45,261.1,2024-12-17
N,ST,TBI,TBI CORN LIMITED,220.3,220.0,222.0,211.4,217.0,2860500.0,13200, ,399.3,166.0,2024-12-17
G,ST,TECHERA,TECHERA ENGINEER (IND) L,226.95,222.45,222.45,222.45,222.45,3203280.0,14400, ,236.1,125.0,2024-12-17
N,ST,TGL,TEERTH GOPICON LIMITED,617.95,623.9,646.95,620.0,634.1,27798220.0,43600, ,774.0,123.0,2024-12-17
N,ST,THESL,THINKING HATS ENTER SOL L,39.4,41.15,41.35,41.15,41.35,742650.0,18000, ,61.0,33.3,2024-12-17
N,ST,TRANSTEEL,TRANSTEEL SEATING TECH L,82.85,83.85,85.5,82.55,83.95,16084600.0,192000, ,114.25,42.0,2024-12-17
N,ST,TRANSWIND,TRANSWIND INFRA LIMITED,22.75,22.75,22.75,22.5,22.5,1171000.0,52000, ,39.9,15.55,2024-12-17
N,ST,UHTL,UNITED HEAT TRANSFER LTD,110.2,110.0,111.05,106.25,107.25,5618800.0,52000, ,128.7,57.95,2024-12-17
N,ST,URBAN,URBAN ENVIRO WASTE MGMT L,690.8,690.8,694.0,670.0,681.9,29095020.0,42800, ,695.15,265.45,2024-12-17
G,ST,UTSSAV,UTSSAV CZ GOLD JEWELS LTD,269.25,274.6,274.6,274.6,274.6,10709400.0,39000, ,274.6,110.05,2024-12-17
N,ST,UWCSL,ULTRA WIRING CONN SYS LTD,173.1,181.65,181.75,181.65,181.75,726850.0,4000, ,181.75,83.1,2024-12-17
N,ST,VEEKAYEM,VEEKAYEM FASH & APP LTD,272.95,260.0,260.0,259.3,259.3,778300.0,3000, ,337.95,72.0,2024-12-17
N,ST,VILAS,VILAS TRANSCORE LIMITED,526.15,544.0,552.45,543.7,552.45,31705737.5,57500, ,566.5,203.8,2024-12-17
N,ST,VINYAS,VINYAS INNOVATIVE TECH L,761.25,799.3,799.3,796.9,799.3,12467480.0,15600, ,1442.5,510.0,2024-12-17
N,ST,VISHNUINFR,VISHNUSURYA PROJ N INFR L,286.1,290.0,294.0,283.15,293.0,1457525.0,5000, ,465.45,165.05,2024-12-17
N,ST,VIVIANA,VIVIANA POWER TECH LTD,998.9,1048.8,1048.8,1048.8,1048.8,3670800.0,3500, ,1097.15,162.35,2024-12-17
N,ST,VIVO,VIVO COLLAB SOLUTIONS LTD,80.75,76.75,76.75,76.75,76.75,122800.0,1600, ,100.65,66.0,2024-12-17
G,ST,VLINFRA,V.L.INFRAPROJECTS LIMITED,53.75,54.8,54.8,54.8,54.8,82200.0,1500, ,141.0,47.25,2024-12-17
N,ST,VMARCIND,V MARC INDIA LIMITED,417.35,407.0,435.7,407.0,410.25,13981800.0,33750, ,494.15,69.65,2024-12-17
N,ST,VSCL,VADIVARHE SPCLTY CHEM LTD,42.3,41.9,41.9,41.9,41.9,377100.0,9000, ,75.45,27.4,2024-12-17
N,ST,WOMANCART,WOMANCART LIMITED,291.0,296.9,296.9,276.45,292.9,1456620.0,5200, ,329.9,105.9,2024-12-17
N,ST,WTICAB,WISE TRAVEL INDIA LIMITED,178.5,178.0,178.85,172.8,174.75,5080775.0,29000, ,342.95,155.35,2024-12-17
N,ST,ZENITHDRUG,ZENITH DRUGS LIMITED,89.1,89.0,89.0,86.6,86.85,1950920.0,22400, ,154.4,52.8,2024-12-17
G,ST,ZTECH,Z-TECH (INDIA) LIMITED,467.05,476.35,476.35,476.35,476.35,5573295.0,11700, ,483.8,99.2,2024-12-17
N,SM,AATMAJ,AATMAJ HEALTHCARE LIMITED,26.0,26.05,26.5,24.55,25.35,512500.0,20000, ,44.2,24.35,2024-12-18
N,SM,ABHAPOWER,ABHA POWER N STEEL LTD,59.95,60.0,60.9,54.0,54.7,28003520.0,497600, ,81.9,54.0,2024-12-18
N,SM,ABSMARINE,ABS MARINE SERVICES LTD,196.2,199.5,214.0,197.1,208.75,23747625.0,115000, ,425.0,183.0,2024-12-18
N,SM,ACCENTMIC,ACCENT MICROCELL LIMITED,257.95,250.05,255.0,250.0,251.0,3151550.0,12500, ,364.0,224.0,2024-12-18
N,SM,AERON,AERON COMPOSITE LIMITED,176.25,176.25,179.5,169.0,170.95,20567600.0,119000, ,191.1,118.0,2024-12-18
N,SM,AESTHETIK,AESTHETIK ENGINEERS LTD,71.7,72.05,72.05,69.3,69.3,2268400.0,32000, ,127.5,66.05,2024-12-18
N,SM,AGARWALFT,AGARWAL FLOAT GLASS I LTD,73.0,73.0,73.0,69.35,69.35,2219475.0,31500, ,103.95,40.0,2024-12-18
N,SM,AGNI,AGNI GREEN POWER LTD,45.9,44.55,45.9,43.6,44.1,1775125.0,40000, ,84.7,24.95,2024-12-18
N,SM,AKIKO,AKIKO GLOBAL SERVICES L,80.3,78.55,81.0,78.55,81.0,762640.0,9600, ,98.0,62.8,2024-12-18
N,SM,ALPEXSOLAR,ALPEX SOLAR LIMITED,898.8,895.0,907.5,876.4,883.35,48617120.0,54400, ,1131.7,235.0,2024-12-18
N,SM,AMBEY,AMBEY LABORATORIES LTD,68.85,67.5,67.5,67.2,67.2,269400.0,4000, ,97.2,56.1,2024-12-18
N,SM,AMIABLE,AMIABLE LOGISTICS (I) LTD,83.0,83.0,87.0,83.0,87.0,544000.0,6400, ,102.95,60.5,2024-12-18
N,SM,ANLON,ANLON TECHNOLOGY SOL LTD,366.35,374.0,379.0,360.05,371.85,6357860.0,17200, ,607.0,208.0,2024-12-18
N,SM,ANNAPURNA,ANNAPURNA SWADISHT LTD,365.15,367.05,375.0,359.5,364.35,45376462.5,123000, ,494.9,270.0,2024-12-18
N,SM,APEXECO,APEX ECOTECH LIMITED,133.85,135.0,138.8,126.2,130.9,28368320.0,214400, ,145.6,118.15,2024-12-18
N,SM,ARABIAN,ARABIAN PETROLEUM LIMITED,88.5,87.1,88.3,87.1,87.65,701400.0,8000, ,115.0,71.05,2024-12-18
N,SM,ARHAM,ARHAM TECHNOLOGIES LTD,138.95,140.95,148.2,140.95,147.5,10968950.0,75000, ,329.95,121.75,2024-12-18
N,SM,AURDIS,AURANGABAD DISTILLERY LTD,250.0,245.0,245.0,241.65,241.65,1212593.75,5000, ,432.75,216.7,2024-12-18
N,SM,AUROIMPEX,AURO IMPEX & CHEMICALS L,84.6,86.45,86.5,83.0,84.85,3139440.0,36800, ,118.0,60.5,2024-12-18
N,SM,AVIANSH,AVI ANSH TEXTILE LIMITED,103.0,103.0,108.0,103.0,107.0,5529700.0,52000, ,108.0,64.6,2024-12-18
N,SM,BABAFP,BABA FOOD PROCESSING,55.75,56.7,56.7,54.6,54.6,801920.0,14400, ,71.75,48.2,2024-12-18
N,SM,BAWEJA,BAWEJA STUDIOS LIMITED,69.75,68.0,70.5,68.0,68.5,1588080.0,23200, ,183.0,67.0,2024-12-18
N,SM,BEACON,BEACON TRUSTEESHIP LTD,101.85,103.05,104.5,102.1,102.55,3718100.0,36000, ,151.0,84.15,2024-12-18
N,SM,BETA,BETA DRUGS LIMITED,2124.5,2083.1,2125.0,2020.0,2124.5,3761670.0,1800, ,2326.0,1060.05,2024-12-18
N,SM,BIKEWO,BIKEWO GREEN TECH LIMITED,29.9,29.9,29.9,29.15,29.4,1237500.0,42000, ,47.25,27.6,2024-12-18
N,SM,BIRDYS,GRILL SPLENDOUR SER LTD,82.5,86.6,86.6,86.6,86.6,103920.0,1200, ,133.7,57.25,2024-12-18
